authorId,name
2402302,Wenjie Zhang
2873542,Xuemin Lin
2082474532,Dieudonné Tchuente
2492781,Anass El Haddadi
2151486817,Sheng Wang
152924928,Jinkuan Wang
1708970,Yinghua Han
2265246433,Wenfeng Wu
2261083423,Luping Xiang
2265071499,Qiang Liu
2264120893,Kun Yang
52040976,Cícero A. L. Pahins
1403851743,Behrooz Omidvar-Tehrani
4475234,V. Siroux
143780405,J. Pépin
145045784,J. Borel
1737524,J. Comba
2128660453,Chengqing Li
2116442700,Dongdong Lin
2056751392,Bingbing Feng
2060847838,Jinhu Lü
145848598,F. Hao
2151964453,Jian Li
47268347,Tongtong Li
2300444,S. Dichenko
2065088646,Fei Yin
145327729,Feng Shi
1921257,N. Spolaôr
2110725794,H. D. Lee
2104429042,W. S. R. Takaki
1381773065,L. A. Ensina
6523780,C. Coy
1868188,F. Wu
2281335249,Pariselvam S
2281339618,Saravanan C
2281343207,S. R
2281351332,Sriram P
2281343830,Ragul D
2281446188,Sarathi S
145081804,Devavrat Shah
8065577,Dogyoon Song
2326827491,Yuzhe Yang
35191235,Xuesu Xiao
1929052,E. Vermij
1780899,Leandro Fiorin
1783257,R. Jongerius
2513955,J. V. Lunteren
1737836,K. Bertels
2145820279,Youxi Wu
2118508581,Chang-yong Zhu
2266844567,Yan Li
2349607557,Xindong Wu
144615527,Ammar Ahmed
51441684,Jianyu Zou
49178292,Huihuang Chen
2211906480,Cuiqing Liu
9734037,Zhenbin Cai
2118579381,Jie Yang
2108142145,Yunlong Zhang
144335194,Hongsheng Lin
3127361,Minghui Tan
66897362,Asside Christian Djedouboum
35078863,Ado Adamou Abba Ari
2010133,A. Guéroui
2321157,A. Mohamadou
2198180,Ousmane Thiaré
1746007,Z. Aliouat
2141786543,Hongyi Wang
1778454,Ronghang Zhu
2246521452,Dongliang Guo
51892829,Daiqing Qi
1491708389,Zhixuan Chu
2246815123,Xiang Yu
2153700936,Sheng Li
2109766433,Caijun Cheng
150123039,Huazhen Huang
15590443,Ming-cheng Cai
2265721070,Ruoyu Wang
2218886103,Junjian Li
2265715280,Chao Li
2278686685,Naqin Zhou
2278771902,Jiahao Liu
2068900628,Dong Yuan
2118912606,Qi Li
2145321789,Hafsa Abdjalil Mansori
2106928757,Abdelsalam M. Maatuk
2145321953,Omar M. Sallabi
2145321689,Essa Gebril
71503310,Bala Ramasamy
2080116485,A. Hameed
2155302797,Peng Wang
38896023,Biwen Chen
2136110621,Zhongming Wang
2096445,R. Olszewski
3470693,A. Turek
2275359666,Yupeng Di
2187290568,Jiazhao Song
2300343136,Zhuo Song
2296240352,Yingjie Wang
2275286707,Lingling Meng
2090157416,Nico R. Almarines
152295040,S. Hashimoto
2277279744,Juan M. Pulhin
90703535,C. Tiburan
2304419681,Angelica T. Magpantay
2096417778,Osamu Saito
3462955,K. Adewole
2140052812,A. Gupta
2085371583,Harsh Sahu
51207166,Nihal Nanecha
2118920842,Pradeep Kumar
40813600,P. Roy
35245674,Victor I. Chang
2107986492,Yibin Zhang
9381615,C. Y. Rubavathi
2111232936,Yue Deng
5070192,Guangming Xing
49458505,Jialin Dong
27554019,Kai-Ts'ung Yang
1754997,Yuanming Shi
145401779,Junpeng Niu
2150635762,Jun Xu
1719991,Lihua Xie
98893749,Hazem Jihad Badarneh
3119035,Sri Devi Ravana
2039471,Ali Mohammed Mansoor
2350944040,Geetha Sarojini Karuppusamy
2620907,R. Raeesi
2131486,N. Sahebjamnia
144180122,S. Mansouri
2115766860,Yin Zhang
1901762124,Chi Jiang
152433389,B. Yue
2075305553,Jiafu Wan
2110750243,Haohui Yu
116951333,Ke Cai
2108705874,Yulin Huang
1860787381,Madhumita Mallick
4213990,Niloy Ganguly
48018833,Suparna Bhattacharya
2109771360,Heeyoon Yang
46252888,YunSeok Choi
2163434487,Gahyung Kim
2221298043,Jee-Hyong Lee
2267754503,Van Chuong Do
2268030409,Van Duong Nguyen
2125353185,Cong Dan Pham
2267874898,Ngoc Tien Nguyen
2267755327,Ngoc Hieu Pham
2112293680,Duc Dung Nguyen
9897286,Nauman Ali Khan
2115341337,Wuyang Zhou
2145517097,Mudassar Ali Khan
2538908,Ahmad S. Almogren
41034385,I. Din
1944075257,Jianxuan Shao
2303239119,Guliu Liu
97697049,D. Clercq
2293315636,Elias Nehring
2290011658,Harry Mayne
2291068016,Adam Mahdi
2187351588,Muqi Huang
2088079836,Chao Shen
144178027,Rui Ren
49762474,Chunghsuan Wu
2230700,Zhouwang Fu
2055312951,Tao Song
1862053497,Yanqiang Liu
1689026,Zhengwei Qi
145676478,Haibing Guan
1920946734,Rituka Jaiswal
1742811,R. Davidrajuh
8791444,Chunming Rong
3374948,F. Hachem
1733398406,Davide Vecchia
1824832,M. Damiani
1721982,G. Picco
2056609036,Sun Mao
4926792,S. Leng
2461792,Sabita Maharjan
1793817,P. Bellini
103161428,Daniele Bologna
145977476,Qi Han
1808730,P. Nesi
2868437,G. Pantaleo
3191405,M. Paolucci
3368157,Timo Krappel
37260029,Alexander A. Bogun
1772549,Damian Borth
2323684534,Aarti Punia
2022922,P. Gulia
34668905,N. S. Gill
2107083351,Ebuka Ibeke
41018486,C. Iwendi
2099551831,P. Shukla
2064832412,Chao Fang
2143534840,Hang Xu
2108778540,Yihui Yang
144231267,Zhaoming Hu
2149233813,Zheng Yang
2113962182,Zhu Han
2117417872,Yun-jie Liu
2153305335,Fang Zhang
8540458,Guanfeng Liu
2192265965,Anubhav Srivastava
2120020994,Vishal Rohra
2117913293,Yi Zhu
29432979,Soundararajan Srinivasan
9425989,Adib Habbal
50402604,Fatima Binta Adamu
49077591,S. Hassan
34991466,R. Cottrell
144249201,B. White
2978420,M. Kaiiali
2899071,A. Wazan
2149198563,Tan Li
33460872,Congduan Li
48300165,Jingjing Luo
38117987,Linqi Song
2141297802,Li-Li Wang
143876257,M. Hitchens
32751763,S. Mukhopadhyay
3026561,J. Toss
2583571,B. Raffin
1853653,Stefanos Antaris
2110815056,Huan Ma
145846169,P. Lavanya
7170319,K. Kouser
152678203,Suresha Mallappa
3025665,Omprakash Kaiwartya
1723566,A. Abdullah
2328447715,Ayman Altameem
145499331,M. Prasad
123260450,Chin-Teng Lin
2109304660,Xiulei Liu
2091842981,Clement Nartey
2175443,J. Gadze
3487317,G. S. Klogo
71412222,Benjamin Kommey
70113049,K. Diawuo
2064551240,H. Sadeghi
9191387,H. Motameni
1859535,A. Ebrahimnejad
3017272,J. Vahidi
92148538,Di Wu
2285754,Yuben Qu
2111832266,Dongyu Lu
1799298,Haipeng Dai
2606216,Haisheng Tan
1682309,Shaojie Tang
144964868,Chao Dong
2028507,V. Jamali
1682466,N. Zlatanov
3187004,H. Shoukry
143677566,R. Schober
50081749,Xianqiang Bao
46458150,Ling Liu
1730284,Nong Xiao
35150586,Yutong Lu
37260448,Wenqi Cao
2183785724,Georgios Kormpakis
93020509,Panagiotis Kapsalis
2182902873,Konstantinos A. Psilopanagiotis
92670889,Sotiris Pelekis
90991141,Evangelos Karakolis
3063424,H. Doukas
2236586,Panagiotis Moutafis
2607367,G. Mavrommatis
87880121,S. Ranjbar
2290270555,Danielle Losos
2290269389,Sophie Hoffman
3005286,P. Stoy
14938152,Binglei Guo
2344992,Jiong Yu
2111179717,Dexian Yang
32597658,Hongyong Leng
1490931116,Bin Liao
2108348983,Zhihong Wang
46842047,Hongru Ren
2055871050,Renquan Lu
2143668771,Lirong Huang
2236943153,Kristian Elijah Y. Laurel
2215950181,Ken Sammuel I. Camacho
2311565099,Jason L. Española
2237280,E. Dadios
3392957,R. Baldovino
2774036,A. Bandala
2018125,N. Bugtai
2647957,R. R. Vicerra
2145161209,Yang Zhao
2118914686,Tian Wang
143974984,Yaxin Mei
34662623,Xuxun Liu
2143717413,Jin Wang
2108156460,Zhijian Wang
3846424,Peizhun Du
2350781616,Jinzhe Zhou
2217847301,Pengcheng Liu
12875248,Guangjian Huang
2284913185,Cheng’en Hu
80173780,Shuaiqing Qiao
46325072,Qisheng Zhang
2089117,Qimao Zhang
2027667390,Fengzuo Guo
47113659,Wenhao Li
2296574901,Sergio Ruocco
1709002,Duy-Khanh Le
2190974094,Maximilian Blume
1831278,S. Lins
2190975878,Ali Sunvaev
2115004618,Irena Valova
2318464509,Tsvetelina Kaneva
2282288262,Tsvetana Halacheva
2327087182,Nikolay P. Valov
2338068795,Tsvetozar Georgiev
2303799115,Yue Huang
2311082713,Maocong Lin
2303794119,Xintong Liu
72911615,G. Jagdev
8230559,Yongxin Tong
2166622604,Xuchen Pan
114438759,Yexuan Shi
2735715,Zimu Zhou
2108166998,Xiaofei Zhang
2146073264,Lei Chen
2110289813,Yi Xu
2117101465,Ke Xu
2166164545,Weifeng Lv
2109637829,Xiling Hu
2058030542,Wei Ai
144135373,Yueh-Min Huang
73416414,Yu-Ping Cheng
2469812,Shu-Chen Cheng
2146309741,You-Yi Chen
91557720,Siqi Luo
2110007290,Weigang Wu
2175256181,Hongbin Jiao
19302721,R. Timirgaleeva
2118800835,Kun Liu
1474589782,Ujjwal Singh
1474616819,A. Sharad
2284342031,M. Narendran
104486656,H. Andi
2190296602,Dilip Kumar Sharma
2284341232,K. Amarendra
2284341542,S. Uma
2175596978,R. C. Poonia
37623105,Yun Liu
2670273,Hua-Pei Chiang
2117239020,J. Tao
2219612324,Kangjie Lui
49288602,Guanglin Zhang
2153408824,Fei Gao
50290206,Tianhao Li
2135822732,Jundong Wang
145506832,Hongyan Xie
120083454,P. Hao
2058629183,Chun Qing
2142993252,Yuzhen Zhang
2075371294,Xin Liao
2031866373,T. Liang
2285738734,Néstor R. Barraza
2285730997,Sérgio Moro
2059525620,Marcelo Ferreyra
34744650,Adolfo de la Peña
2155687343,Lin Li
70928669,R. Josphineleela
2213609432,S. Kaliapp
101283561,L. Natrayan
2212020904,Ashish Garg
13940805,C. Napoli
1762281,Agostino Forestiero
35206902,D. Laganà
35990117,Giovanni Lupi
1802472,C. Mastroianni
35914160,L. Spataro
2145790401,Yongjun Park
46179386,Jiafeng Qin
2286085505,Shitai Shu
2286084326,Longlong Li
3428585,Chengqi Li
35440653,Demeng Bai
2274015466,Wenjie Zheng
2663052,V. Bova
1391614454,S. Shcheglov
71603765,D. Leshchanov
2274651379,Purity Mugambi
2266690266,Alexandra Meliou
2125858422,Baratsanjeevi T
2122523177,D. S
1931797730,Harrine M P
2228311356,Sharan S
51884919,Prabhu E
145241727,A. Alharbi
2932176,Wael Alosaimi
103857264,Hashem Alyami
35307171,Bader Alouffi
2319195975,Ahmed Almulihi
50411035,M. Nadeem
10790894,Mohd Asim Sayeed
2310540612,Raees Ahmad Khan
121686493,Wenbo Zhu
2116845622,Xi Zhu
2794859,Chuanxin Zhao
2119316795,Hai Yu
2108110939,Yufeng Wang
2295732069,Janki Bhamini
1724352,C. C. Tan
122050253,Mohd Tausif
143854058,E. Khan
145018947,M. Hasan
1740196,M. Reisslein
80182683,Imene Bouleghlimat
2537381,Souheila Boudouda
2420807,S. Hacini
50829417,Dawei Sun
1384674217,Hongbin Yan
145369990,Shang Gao
2341140900,Jason Lowe-Power
144888943,M. Hill
145345545,D. Wood
34086675,Anuj K. Nayak
2295658531,Huaiyu Dai
144303404,P. Cruz
2618444,N. Achir
1825335,A. C. Viana
2108905743,Hua Zhang
3413290,Andrea Cimmino
1403446235,M. Poveda-Villalón
1398854351,R. García-Castro
2110296523,Jinbo Huang
2108403580,Xianjun Wu
2158104005,Wendong Huang
2109210862,Xiaoli Wu
1390898779,S. Wang
122258231,Anuja Titus
34858969,T. Narayanan
145785386,Gautham P. Das
2243955125,Yuanjie Li
2243780996,Xinmiao Ye
2256769457,Hao Wang
145467945,Umer Rashid
2061014633,Khalid Saleem
144730614,Adeel Ahmed
3003274,E. Ataie
1399592824,Reza Entezari-Maleki
1414037831,Leila Rashidi
97902053,K. Trivedi
1739500,D. Ardagna
4941376,A. Movaghar
9289903,Solaimurugan Vellaipandiyan
2248222758,P Vignesh Raja
50202365,Shiwen Zhang
2201049926,Biao Hu
97233415,W. Liang
2147262168,B. Gupta
2118290258,Di Wu
2145027203,Zidong Wang
2111517955,Andrea Agiollo
2255647288,Paolo Bellavista
2028212965,Matteo Mendula
2241547933,Andrea Omicini
1409496726,Alain Pérez-Alonso
145710856,Ignacio J. Blanco
16497537,J. Serrano
2094658366,Luisa M. González-González
2288447350,Ieee Aditya Khamparia Member
2279226040,Ieee Amit Gupta Member
2286339886,Ieee Jinho Choi Member
2285250047,I. M. S. H. S. Senior Member
2144503476,Sang-Woong Lee
69400922,H. M. sidqi
38772159,M. Mohammadi
7682161,Shima Rashidi
2835378,Mohammad Masdari
2065290693,Luis de Marcos
1460103917,Daniel Rodíiguez
41215030,D. Soriano
3291444,D. P. Marqués
40432248,Yanming Chen
2109367442,Xiaoqiang Liu
81864833,Zhaojin Yan
145193186,Liang Cheng
1805860,Manchun Li
2311419313,Ron Keinan
2316963649,Efraim Margalit
2311422167,Dan Bouhnik
145266289,Muhammad Hasnain
50877408,M. Ayaz
2144923715,Ruiming Bao
1970190,Wenrong Jiang
2181763300,Mo Sha
2304141280,Yifan Cai
2266793022,Sheng Wang
2304052427,L. T. X. Phan
46934259,Kian-Lee Tan
30860949,M. Woźniak
30797404,Zongxia Xie
47103943,Yong Xu
2150607873,Chengkai Huang
2107924437,Xianzhi Wang
145095579,L. Yao
2179239949,Muhammad Saad
51117069,Ashraf Zia
36520676,M. Raza
1944060,M. Kundi
2065426824,Muhammad Haleem
144728286,T. Choi
1739153328,Subodha Kumar
36333827,Xiaohang Yue
84443225,H. Chan
1726018749,Ziquan Fang
34837371,Jiacheng Xu
2220347402,Shenghao Gong
2238144427,Chunhui Shen
151223364,Santosh Thakur
23708494,Ramesh Dharavath
1790992,A. Celesti
143806018,M. Fazio
2146662260,Gang Chen
2150476599,Huanhuan Fan
9162657,Baoran An
2059902226,Gustavo Moraes
2803096,Yongseob Lee
152539938,J. Xie
50151911,Sanyang Liu
47740492,Jiaxi Chen
2153575748,Weifeng Gao
2144344128,Hong Li
2185053318,Ranran Xiong
2145224510,Jiming Hu
2108505142,Yin Zhang
21010639,M. Abdelhafidh
34985889,M. Fourati
2330607,L. Chaari
2339667791,Mohammad AL-Smadi
2144284876,Yan Chen
1843181,Jun-Song Fu
2144443688,Yun Liu
1712275,B. Bhargava
1393016782,Kha Dinh Duy
2110019264,Hojoon Lee
2279863096,Xiaohong Jiang
37034441,Ashfaqur Rahman
3165423,Daniel V. Smith
29763425,Yangfei Lin
66870093,Celimuge Wu
2114167321,Yusheng Ji
2155870218,Jie Li
2157183774,Zhi Liu
9929242,Zhixiang Ke
1931700196,Zhenyu Hu
2148956096,Fei Wang
28425507,A. Khalifeh
2305895808,Raghda Bawaneh
2305888393,Ala Jallad
9350500,Hend A. Selmy
2267839764,Hoda K. Mohamed
143775637,J. Martins
2919642,Maciej Besta
2070431302,Simon Weber
10790558,Lukas Gianinazzi
3308719,Robert Gerstenberger
2117701534,Andrey Ivanov
2515119,Yishai Oltchik
1713648,T. Hoefler
2067157527,Rahul Bera
19170520,Nastaran Hajinazar
2195958,D. Novo
71899249,Puneet Kansal
144896611,O. Verma
1468566373,T. Saleem
40176791,M. Chishti
3152097,Francisco Javier Moreno Arboleda
3309591,G. Garani
2203874593,Simon Zea Gallego
2067539165,Yu-Chen Kuo
2112351080,Yen-Cheng Chang
1505836342,David C. Mainenti
2190403863,Yuqing Zhang
2802633,Zhaofeng Ma
2213445094,Shushuang Wang
2139489683,Pengfei Duan
49543782,X. Liu
39909559,Fu Gu
9187514,Buqing Ma
115947961,Jianfeng Guo
48164927,Peter A. Summers
145021139,Philip Hall
2321405232,Aleksei Krotov
2321403533,Alison Tebo
2321403525,Dylan K. Picart
2321407996,Aaron Dean Algave
2110412932,Mrityunjay Singh
1787017,D. Mishra
70561463,Jian-Feng Cai
145525840,Ke Wei
2108340026,Siyuan Zhang
2116822099,Juan Li
2532195,Mohammed Eunus Ali
3110314,M. A. Cheema
2708986,T. Hashem
35035828,A. Ulhaq
2023714723,Lamiaa A. Abou Elazm
2078150110,A. Abou Elazm
73303806,A. Siam
2213553652,Manish Sharma
2109271603,Richa Gupta
2203506722,Inhyuk Park
2267925274,Qing Zheng
1853842615,Dominic Manno
2203735251,Soonyeal Yang
2267862901,Jason Lee
66475584,David Bonnie
2267866147,Youngjae Kim
1644643559,Ricardo Filipe
2476536,S. Issa
145850527,P. Romano
144539447,J. Barreto
2240906289,M. Gayathri
2213523305,V. Kavitha
2934170,Cristina Alcaraz
2148290467,Javier López
2087100582,Weiwei He
2104165332,Zahid Hussain
35956512,Napendra Solanki
8126815,Shweta Jain
2111264334,Suman Banerjee
2218141604,S. YayathiPavanKumar
2186764,Mashaal Musleh
2324112295,Sateesh Nagavarapu
2329508076,G.Sreeram
2329506175,Sri Harini
2329505762,Inturi
2329507996,R. V. Vyshnavi
2329508517,A.Madhu Sri
2288054849,Ankur Gupta
144121746,Alistair Mackenzie
2199434318,Emma Lewis
2239076495,John Loveland
2049055969,Q. Zhan
2266471123,Xiangtao Fan
2257046467,Raja Karmakar
2238047837,Georges Kaddoum
7249522,O. Akhrif
2329747726,Pankaj Kumar Agarwal
2329745625,Amrit Chadha
24804683,B. Ghosh
2329883629,Soumya K Ghosh
2284347327,Sandip Chakraborty
9383925,S. I. Ferdaus
2105786894,M. A. Adnan
2110118929,Jinzhuo Wang
46315174,Wenmin Wang
2153706048,Wen Gao
2145805726,Junda Zhao
39548567,Weiling Cai
1382622662,Yizhen Ge
2108877276,Lijuan Zhang
2289749614,Robin Frehner
2274944101,Kesheng Wu
2200490166,Alexander Sim
2257122868,Jinoh Kim
2113917675,Kurt Stockinger
2155080393,Mingyang Zhang
2115463911,Tong Li
1633124736,Yue Yu
39948674,Yong Li
46607502,Pan Hui
145473095,Yu Zheng
2846374,Michael Docking
2715996,Anton V. Uzunov
2267550,Chris Fiddyment
2069790689,Richard Brain
2516301,Scott Hewett
103860445,L. Blucher
2054684033,Li Geng
31681101,Kamel Tari
93786920,K. Aoyama
1727070,Kazumi Saito
1991296893,Aditi Bankura
1710217,A. Kundu
1820887254,Chenguang Liu
2000602499,Shiyang Liu
2109053865,Lu Zhao
2152974091,Weihong Zheng
2119044389,Kun Wang
2115470071,Yao Tian
2082380314,Zhengwei Gui
2143835812,Lin Zhang
2118342503,Can Wang
36452710,Chi-Hung Chi
2090384489,Lina Yao
1733300,Alan Wee-Chung Liew
2233907835,Hong Shen
2152509786,Lei Wang
2300582313,Chen Ma
2261065257,Xian Wu
2382872,Zhaopeng Qiu
2179980880,Yefeng Zheng
2240719271,Xu Chen
2148761004,Longbing Cao
1561080654,K. Kumari
2022586442,Mrunalini Marlakunta
2278092046,Margaret L. Sheng
2163344,Ali Hassan Sodhro
6301074,Sandeep Pirbhulal
73761911,Jianjiao Ji
2263728562,Dianhui Wang
2281503328,Bingxue Zhang
2228345647,K. Tan
2280733592,Anthony K. H. Tung
2238546590,Xiaokui Xiao
2280659378,J. Yip
2128784671,Wenyu Zhang
2108660383,Haijun Zhang
2156503321,Ning Wang
2144885207,Victor C. M. Leung
2280540195,Zhaohua Gui
2209203158,Longshan Yu
2136057995,Mingxun Zhang
2280701614,Jie He
2219058580,Yunwu Hao
81786870,Benjamin Hilprecht
2691974,Carsten Binnig
2111179214,S. Khan
144274588,Muhammad Shaheen
2218917142,Ke Wang
2154082574,Guanqun Yang
2147418019,Mingyu Gao
2661792,R. Zhao
2152547023,Yan Wang
2109107062,Qiong Liu
98866422,Daheng Dong
2109736092,Cuiling Li
2109267735,Yunlong Ma
2174217076,Mingming Meng
47003064,Yuancheng Li
51064496,Zongsi Zhang
2028613172,Ruoxi Sun
144030865,Jing Ye
2055743345,Ke Tang
2107185035,Kai Zhang
2149172987,Xin Zhang
145659296,Yong Ren
2781428,S. Khan
2289261,K. Chang
50021818,Tingting Liu
2110199324,Junhua Wang
1771227,Baekgyu Kim
1766625,Jiang Xie
3330245,M. Anisetti
9324905,C. Ardagna
2140628744,Filippo Berto
1948591,Jayshree Ghorpade
9306859,B. Sonkamble
2110895324,Yunho Jin
2119119694,Shine Kim
66152513,Jae W. Lee
2072822682,Zhang Qian
1500400186,Jianhao Wei
2158899757,Yiwen Xiang
2075319339,Chuqiao Xiao
151492391,Bartosz Kopras
2322207379,Filip Idzikowski
3000983,H. Bogucka
2280066933,Dildar Ali
2280068055,Tejash Gupta
2193043793,Suman Banerjee
2280068257,Yamuna Prasad
2152969572,Meng Liu
2110776796,Xiting Liu
1784315,Sanming Zhou
2113633971,Hui Wang
2031445823,Leyao Wang
2771198,Junhai Xu
2118250793,Wenhuan Lu
1744956,Jijun Tang
144199653,Fei Guo
81035063,Robson Antonio do Prado
29783780,F. Henriques
144658416,D. B. Haddad
2213876025,Mukta Mithra Raj
35745316,P. Pawar
40809266,Raja Muthalagu
2238157424,Huaxiang Song
2310189949,Yafang Li
2310194238,Xiaowen Li
2310202629,Yuxuan Zhang
2310385469,Yangyan Zhu
2238153453,Yong Zhou
50439956,Rui Mao
51043236,Rathinaraja Jeyaraj
2059357059,Anandkumar Balasubramaniam
1447085358,Ajay Kumara M.A.
2554658,Nadra Guizani
81524975,Azadeh Imani Rad
8837664,Yoshitomo Matsubara
1737640,M. Levorato
145825175,Francesco Restuccia
7317234,Zeyuan Shang
40241833,Lei Liu
1491625214,Yongjian Ren
2720194,Yuliang Shi
145260900,Qingzhong Li
2266784792,Shengkun Zhu
2308073490,Jinshan Zeng
2302369499,Xiaodong Li
2108025204,Lifeng Zhang
2117803329,H. Cui
2242562,R. Welsch
2317136520,Chenhao Wang
2237539429,Shuo Shang
2281459214,Christian S. Jensen
2285316331,Panos Kalnis
31472189,Polyane Wercelens
9434591,W. D. da Silva
2848003,Fernanda Hondo
39684102,Klayton Castro
2057331457,M. E. Walter
2111736553,Zhong Yang
133730578,Bolong Zheng
2118789650,Chengdong Tong
2136338739,Chenliang Li
2023936,Guohui Li
2175558231,Roman Heinrich
2286376197,Carsten Binnig
2288821270,Harald Kornmayer
47908048,Manisha Luthra
2108367970,Zhuwei Wang
1514963996,Yuehui Guo
49658046,Yu Gao
2064833372,Chao Fang
2004582917,Meng Li
2151882407,Yang Sun
2324224573,Qian Xie
112984718,Konstantinos Kanellopoulos
36587282,Behzad Salami
144227760,T. Yang
2149193179,Wei Wei
144477839,S. Davari
2122989663,Jun Tian
145683924,Xiao Tang
2111269405,Dawei Wang
2113962260,Zhu Han
1392710344,Atena Bajoulvand
32542252,R. Z. Marandi
3091852,M. Daliri
3107233,S. Sabzpoushan
3062607,Karsten Molka
2184486432,Zongtai Liu
2146571459,Guibin Li
2115376525,Haiyang Liu
2189030430,Jiabo Zhu
2111226774,Dalin Wang
9112896,Huixia Zhai
2110369349,Jia Wang
2089569262,Ghazaleh Shirvani
2089565415,Saeid Ghasemshirazi
2186873864,Mohammad Ali Alipour
2275764304,Tim Wu
2268843201,Hui Huang
2272043908,Jiaxin Song
2271384939,Xiaoxi Zhang
2275733480,Houjuan Zhu
2275418088,Ada Girnita
89732234,Karolinska Institutet
2228716787,Sweden Ki
2276154741,Shengqin Su
2152498836,Xiang Gao
2062764269,Xinyan Gan
2260398026,David Kairuz-Cabrera
2298530319,Victor Hernandez-Rodriguez
46640609,O. Schalm
2301069131,Alain Martinez
19205182,Pedro Merino Laso
2180606249,Daniellys Alejo-Sánchez
2028227332,Yan Gong
2112262528,Liwen Zhu
2066317612,Qingpeng Nie
2110691880,Gaoxiang Xu
2204183,Zhipeng Tan
145465220,Wei Zhou
46448577,Xinyan Zhang
2145955573,Yang Zhang
2116501792,Jie Xu
1576894301,Beicheng Peng
2110838767,Jung Woo Kim
46238256,S. Sul
2149219844,J. Choi
1961269649,Tanya Garg
1961379422,Surbhi Khullar
2067199748,Sadia Jahan
2239190561,Hua-Wei Liu
2118325125,Shiyong Li
2157833431,Wenzhe Li
2789890,Wei Sun
2074142074,Rahel Elishilia Kaaya
1795354,Mondher Maddouri
1685621,E. Nguifo
2274402294,Andrew A. Chien
2861594,Ion Turcanu
11605543,P. Salvo
1754741,A. Baiocchi
1793031,F. Cuomo
145734842,T. Engel
114806642,Rasha Almajed
2140452313,B. Khan
2217497303,Ayman Bassam Nassoura
2217347587,Muhammad Sohail Irshad
2199260772,Muhammad Amjad
2114798502,Muhammad Hassan
2217495124,Shahid Maqbool
2163624344,Manas Pradhan
2310862418,Qiang Gao
2338360331,Chaoran Liu
2293909288,Qing Guo
2256944361,Fan Zhou
2146716207,Marshall D. Jackson
2037905972,M. Mbacke
3143071,Sandhya Harikumar
1780210,M. D. Kaimal
71793320,Nashez Zubair
120877425,A. Niranjan
145295954,K. Hebbar
97707073,L. Dong
2125050426,Jiachuang Wang
9310748,Pu Pang
2056296683,Gang Deng
2117502006,Kaihao Bai
1596812259,Quan Chen
1955271,Shixuan Sun
2156640251,Bo Liu
47103254,Yu Xu
2187226568,Hong-Bin Yao
2184287695,Zhengheng Wang
15592027,Xi-you Wang
2145976906,Zheng Liu
1820760402,Zhuo Song
2288064892,Yong Yang
2114187274,Tao Ma
2151671216,Minyi Guo
2136898127,Yongzhi Wang
2491297,Wen-Jung Hsin
98347093,Manish Lamsal
49445229,Xiaoqing Huang
1628866975,Wenlong Yu
7185918,Yijia Cao
2155100308,Jie Chen
2046494,Shiming Tian
9173744,Taorong Gong
2280378286,Piotr Artiemjew
144500365,S. Sasikala
144717650,S. Sakthivel
1976014,A. Chatterjee
47184731,R. Shah
143741430,Khondker S. Hasan
2310616303,Fei Wu
2242853633,Sang-Hoon Kim
2165801187,Jaehoon Shim
2243363629,Jin-Soo Kim
49530515,Jianyu Zhao
145786991,X. Xi
153824115,Lulu Zhang
2000544963,Ching-Hsien Hsu
8036732,Tianrui Li
153909464,Shuo Yang
2055787305,Ran Wei
2174374615,Rajeswari Chengoden
2154336483,Gautam Srivastava
2474250,M. Alazab
31823344,A. R. Javed
2173576296,Nancy Victor
151463903,Srinivasa Raju Rudraraju
2683335,N. Suryadevara
1728262,A. Negi
2102961,R. Sherkat
1394197650,Colin Florendo
9942835,Mihnea Andrei
2053886348,Anil K. Goel
1700004,A. Nica
2921307,P. Bumbulis
3369609,I. Schréter
2084491453,Günter Radestock
2010879,Christian Bensberg
2077127667,Daniel Booss
2290404,H. Gerwens
35717408,V. Krundyshev
2284588510,Ruihan Fan
2279007436,Zihan Xue
2230023464,Ruida Yang
2304905081,Hairong He
65763306,Anne Parlina
3028712,K. Ramli
3157203,H. Murfi
79675592,Christian Haertel
2176586106,Christian Daase
2274859465,Dr. Manjula Sanjay
2274860603,Dayananda Sagar
2267490907,Harun Mustafa
2190820003,Julien Eudine
2160629076,Joel Lindegger
2051171114,Meryem Banu Cavlak
2065984781,O. Mutlu
30114128,S. Salehian
144338840,Yonghong Yan
2137250014,Noor Alsaedi
3344465,A. Jalal
94385031,Sheng Wang
41126182,Siti Aishah Mohd Selamat
1843194,S. Prakoonwit
3309557,R. Sahandi
152380908,Wajid Khan
48841597,Manoharan Ramachandran
1870938,G. Duan
2116538431,Xin Yan
49528900,Haoxin Wang
49044591,Chung-Wei Lin
121105442,Shin'ichi Shiraishi
2212050358,Haotian Luo
51883660,N. Mei
2211948713,Chong Du
2212064076,Caoyi Yu
2214746671,Ruiyu Liang
22415364,Chaoran Huang
4195215,Chengguo Zhang
2216218710,Binghao Li
49326262,S. Saydam
97360597,I. Canbulat
2244626327,Zheng Li
2109968232,Zefeng Li
2126954692,Chongyuan Sun
47957094,Xiaojie Zhang
2146090802,He Fei
2345169279,Cheng Xing
2262849361,Dongbing Zhao
144060080,Giang T. Nguyen
1845786937,Yunbin Shen
1752891600,J. Vijaywargiya
71024864,A. M. Ramiya
32870305,F. Santoro
152410683,Rosa Costa
