paperId,volumeId,pages
e09d9f0d78d312c0bd241a14924c94d05deebaeb,8b316b50-9ab1-4348-b54d-84c24dd7911c,6295568:1-6295568:11
8d942a3b52e2ad16ff8e5970be59591970d89fae,34f2f597-cebe-4ad3-b5df-b602cad7a9d6,131-144
9e07eb86c161700571c587430d0c523020335996,5b1c2d20-4bb4-43d7-bced-317a8a69735b,1 - 23
ba082bbebcc3c2f81e687a5f9955300c513bb015,f70160ba-937b-4fcd-b889-5535a2cd09f8,117520
d9b51eb221664c4ed75b14b62e176544f451c088,33926704-8790-41a7-b722-53337649bc70,104592
36d3194a5f00813e483eb526f48fa5a9144588d4,8d9076fa-9fac-496a-81d6-3c73c9a5cd14,
8d04e6ed10e754c1a969189c1879741fc49ae379,b83a2354-9c62-4b60-ac30-0a750d4cb4e9,
4f00435f66a3dee7d5965fe8696c56f67021f1cc,d450258a-aa78-4c0a-85cd-202084229d0f,1 - 37
6585ef35dfc485ae0c00ddad67d3ac0f8ada4700,e18bd9ec-321b-4c25-9091-5b07d3236467,103342
486b87dec4ad475a1d3d95a445a2676269cd93af,4ee3b430-75c0-49d4-9022-f621bf775c7c,128889-128904
2e35beb50192fe55ba7eec3256330171ef6fa65c,5f0e2cf1-1568-44f4-9812-347e037fa3cd,2163-2175
703ae0b7f5b92d2b5a2452cf7fdc84f747639725,ec5dd94d-0aa8-43b8-a137-c0f997eb3934,4433-4447
6f2c72e5db17b9dfec5cbc3b386ad2c8f0f67bfa,6ee126bf-1183-4748-b89e-3857d86d05d8,
064eec8458596ee45e9c1787086afdc9352a5ef7,66b37fee-5332-4f14-a694-e42e1cee2fa9,48-57
ccb82bdacf6ffbc281b9a2e7fd010c75b4a9081d,66e2dd97-793d-4757-8967-980dd1e435c0,100167-100185
03913f4cff8f356b2d127435f9db937a63181391,bc7ad16b-d92f-4eb4-b9b7-7b70da3c453d,204-211
eeffbf0259859bcdbeea84a9b973b5e20d2925da,ce2e9c1d-61a5-4eb1-9deb-637fe228b527,
582323495218439aa4cced0be5e5a12656a86a57,f82dc254-9e42-4cbd-8318-4375cade8fd2,77:1-77:26
c7ca35ef6f703d1bf463117b3bf812361fc64d71,2ecd72c1-1553-4b4b-91ef-136c8db35b84,2508-2517
c8781c9a120f974bb140c1dd05f7b7cb68a461da,c595624c-6dcd-4cb3-847c-c68fcf3a6883,4347 - 4401
46a616ffea0999b921e220b75a04889a1b53004a,14c9af7d-960c-4a71-8241-b0d63f21c5a2,111534
f089e1a652abd48abeb5645a3aa4701aef8d071f,e0c27032-2e5c-46fe-917b-444f94281ab5,834-848
07d5d491dbc84a36540206c9ebf0dbaedd2a6ea6,97e12af7-7bf8-4f6a-9ffc-ef9c099b9132,6692975:1-6692975:13
e54045cf5f2198a565a1ed2ef28eea5ac1a3d29a,be0908ab-c739-4463-b128-0f916c9b697f,
7bd5714dd89e50fc7b8ffcdffe06f72b60dc874c,57654c2e-3775-41c3-a6ed-1f1bbb373b62,
5ccc3e7071358c4df3ce76c10852ea801c1af5a4,aafe415f-5a5b-439e-9e6a-3f1270623e9a,1 - 29
d9c08fbf45d4d164627ab3eb29acb1f8b5fee61d,5146456e-b778-42f9-bf86-af0b6e034eb3,1645-1666
6e1d7c6a604af37aea2b8e1e62e18f87ccc3ea86,82375f07-abf4-4271-87e5-d73e952a0684,14237-14246
b7aee50056c0110ef2d5551ce8fdae3943a64991,75d6064f-e1c9-4854-9a36-0118a71de82f,107605
df6fe950879f34d601cb8b44b4c676b3a23203ab,0a2a053f-2290-47b8-add3-4bc494531c8d,407-431
6161b05dbc1d401be60bcb16d08635b9535eb574,09ec8163-1628-4eef-9dbb-2c0ba9cda6f5,5544716:1-5544716:9
74874cdb471f3d1fa8d1e4faed57a079f307763b,eb771267-0163-47db-ac51-567a6e0a5e50,
b2c8e4b4cfffbd0fd1588d6cb1648d64c95134d2,12492cec-aae2-4ec3-8da9-7200a02f9d33,139-151
277ecb72fe10946f124fd5e14c01eaffbc980eb9,66e2dd97-793d-4757-8967-980dd1e435c0,145809-145831
07bbacfec84b369766679853237543ba762a4980,227e960d-f6b6-48a9-8946-de399718f632,
df7b9429f4474696df76369da7f7bfa746bd596b,a4a08af9-2b8c-4c96-8de4-59c0d8c88e08,279-299
b4ab4f94d8a6d884cf1142082a657cc9c9cf28c9,762ef4d5-6df0-49fd-9634-ce98168aa92c,122223
8660ceba7c616392a84b782056b16b9a24b788fe,9b3273bc-410b-4095-91ea-79e8b9d03139,120-130
d9a4ad256cfd1d7c7a91e664ccd1665feed435e6,199b85f1-fcc4-4968-b28d-9ae5b2940d86,341-354
e9b0f9456717fb3985ce2c6b7dc15316d2e742e1,89957b93-b3a2-4d73-b85a-9f3cb68b4451,3126-3136
3e68920e35a3bf00bd15a670c248d750137402d1,b883879d-4a24-4cc3-b112-5a46fd40c62b,103309
3698645c3f071582c771aa5383fcdc0e5c842b59,4ee3b430-75c0-49d4-9022-f621bf775c7c,121771-121785
e5716cf53be6f9cc6b4721364faa10d99f076568,fbfe8197-5d8a-4002-b0f0-ecf25afcf082,175
e69f0dcf48c4f7fb5c5dc72b854bce6454ab0acb,a08c4214-bd95-422c-ac7b-cfbb2cdc2919,1417 - 1445
dc1818254404987841794132f677fbcb5bd5603a,3c53ead2-94fa-433a-901b-d9bc5fc1dc91,95-106
b02362d89bb63fd294c6da33e1f142d45e1cf970,ad03d34d-e5fa-46ab-a824-0c7a25628b05,5159-5165
eb1994232da858a06f6e9fa389afb37e55ec1c49,1ff1cc33-b645-44fd-83cc-05ddda5e0f2c,4975 - 4997
c40ba2c70488031e2533529d36f03a76dd35dcd0,7605e2b7-731a-4e84-9d1f-2c56457db3bc,689-700
337008efe109a5bf0624526674413cc05e19961a,b3e09e2d-d2cd-4c04-97ed-a2f3c52e9ff1,73-84
c3791ad2611e8cfd481ff59287349f9b801169f1,0b386eb0-2ff9-4b41-82b8-a83eae536ce0,34679 - 34695
c7c1069796612559bfe572d03b7ffdc68674ed3f,b36b441d-2977-47e1-a2f9-b23fe9d5654d,
bc0af4ec55f34d99935098ac69f23e1b032ddf89,90283a62-74a7-4799-a1d6-6f47c495360d,
6ff85197a10bb6943a983f6aa8f90389e17a6b78,17a15759-4eea-4733-a06c-22539ec64686,96-108
aba9b95ce24fa7ca8038450a3b68841b63b9fbda,28000396-3322-4b65-bdc2-cfdc582b51e4,4071 - 4083
dc2c5b2ab03fc1767b32e928b71902985e47405a,172eb4e5-80fb-4e9f-8fae-0a11019cd54a,111844
a8786a8a21350344d969f4dbcf4caa83773f6f7d,1c064b93-4032-4c69-bc97-222e43585bb3,8731 - 8746
8bd625c61d415d66d047b89c1f12c7abba602917,8294efd2-5eb8-45b4-ab49-a5bd5067f5d4,42595-42618
922c688729bd6dd12c2d1e0e476b32f885d044f7,07f61b05-ce11-40ed-b0a5-abca54cfe0e2,
6de04c47bd36e59faba77571e0c67366945524ec,2ab41269-d738-4798-9fd4-441104433ed2,46373-46399
4846432e58a9ea77b0f6d5a54f20008af4d68a55,5cd7a016-f9ed-4f9c-aec3-6065a89e8cf4,123-141
10361cbf78e822393510582fad4d565c374e4632,8294efd2-5eb8-45b4-ab49-a5bd5067f5d4,122736-122748
30e469c369af4a4ddc6490d1bd2760c1c70ff57d,8294efd2-5eb8-45b4-ab49-a5bd5067f5d4,105843-105871
c417152163c7676ed4361b33da5fdba2bf75eff2,cc9ac10b-9467-416a-9a0b-10781fd47f63,
0d7fc3b8b083ebb6bf6f75f8cf3efdaaba72767f,9fb4d77b-90b4-4888-990a-8aec167fe7eb,5504-5520
1d5b3f12c9d58c84d03eb8d4dbe28ba6710441d8,159ae271-fa5e-4bd4-b511-dd4b2526d6fc,789 - 795
98879aea0cdbd4e0290aa32d6da45e6d0357eb32,1ce6615a-ce61-46d9-b602-7404dec21c3e,851 - 876
c534bec697fa0c84d173c656cdd558898220b1f1,5c3677f8-e819-4442-8a77-35d5a24b693f,1417-1430
11d640e230dc48c2354fa549aff1e8173669f4a0,247a1dbc-f620-4239-8654-8a4c2f2883c9,30315 - 30329
163bd9f274a2cdd40dc4712f406c7a8c2a5b443e,1b313b87-c4f3-4333-92b6-4f73944e9fdb,1218-1231
0bd9b6de2c5b0d2fdb327e52af21f01bb169d9ef,1c064b93-4032-4c69-bc97-222e43585bb3,11975 - 11988
cecba1a7dc72a40e740d2c9d9e17f915c709c6c2,4054011f-729b-4353-9d68-82517af20b4b,103159
09722fa9a46ef3e0cfc837b58782e88273215dbf,c0657475-b19b-45e1-8079-a5382c9bc10b,456-471
ed283e07932bd8e40a9eb7a3c2b183f318445ac0,bcc47cf1-6c1e-4fdf-8918-780d678464ff,3:1-3:19
d12944f1b608169e597cbb29a5cb19c1bb0f02e9,c5c2d9e1-86d3-4d47-b5a5-868d7143239c,123
47bbd78c67e8d51353a4e86009a22a3706ae7d03,c7c1d1e5-b059-4fb5-b4dd-d11a89020a77,
f7838e29d642495282aaa5437f2206b8d34d8f8c,582218a0-f3a3-4af5-be9f-834a78824fbe,321-332
7712f3398a99504e45ad50f2c82ec727d9832ddc,4ee3b430-75c0-49d4-9022-f621bf775c7c,53491-53508
38ebdfc9a582a71c71aed4bec7c0ac172d1dc970,4f885eaa-6460-4ed6-9a5d-56e369f06130,273 - 283
9417629eb0574b2a80314b9050ec4eb8f516860d,8c2135c5-66f8-4695-bcfc-393a5c4328a3,1 - 25
e389641314e5ed6aac0e83f471e816fe6913e9c5,f84e4a78-c07a-4f93-92f9-e5a910a5c61e,
05af71adcfd4c3a37297a524e83e796e641cf204,a9ef4248-252c-469d-9f16-c56313f3f345,451-458
252e3f96c55228e3560fbbd984256ba02efaa163,8541e92a-d76c-43fc-a17b-e4d667d3504f,
80e7634d8ad0a43c674d10cd133f1fdb29ee5c1e,fda6d98f-d5ed-4f1e-8b7d-d590deafa4e2,893 - 930
908bdaa3588ac073d06b4452ffd5fce7bd9af042,68452de1-5d41-4c98-b8ea-f010d9c7cd11,1 - 23
34943d7955eead6c7105b4325290758163072b3d,56f94beb-3d02-4e4b-8db6-2fe59c1d4d92,11897-11906
b08eab13f3f7f2f3c4ba93b4b9528a4c709c5178,1f75ab09-c28e-4454-823c-e7710ad6ea2e,3644-3655
3c8e12256d6da5904c6b21bf3da3c394b060cb12,939555c7-88da-486e-ba85-94aa076cb8e5,
9dddc3fb60d048b42e76ed1e8ce711097688c515,30cd9e15-6306-4ade-8c87-cbb15241f5bf,1421-1453
d255e77d231bd6c7b393f9da1f5565bf2b2c3e47,17a530fc-04ba-4430-9bb2-5d38a892da85,2725-2735
89541fb50dd72e1a1360b4fe8eb624dd54028411,df26e042-484d-45f6-ae68-4ce20e3d6477,1822-1825
d8e81501f720307a8034ed0a7d49f181fb2094f3,56f94beb-3d02-4e4b-8db6-2fe59c1d4d92,75834-75842
b1e66e0e724f5e3adb11e9a941547bca24e09897,16107252-ba12-4067-9be9-1fd2d95f1c8d,3473910:1-3473910:13
0bd0f6857178e7061e3135e4fef365dc3900173b,2e1ff7c5-7e67-4bbc-a878-3c97d776d053,1188 - 1193
2dcfaa266f89af895774816a74ad41115e9b0ee0,1e607268-b945-4989-94fb-bfe1787d975d,27 - 64
ad9cee1414bb1bcf198f810fc2405468b0bcf767,e9f8522d-909e-43b9-94f5-1813d932f172,
42da37d78e13dab6849b52b9bec408641ce16da9,a378b84f-99da-4ef8-8f4f-9d39bbf78c18,103557
6a89be7e3bb59012bea1d5bee5e930db64e0d8b3,7674916b-6d68-4bfb-8221-71a4f6e763ad,
39403238b0230b22cd37873f9663941be80a4e30,4079784a-54f0-4f32-b838-4969c653699d,1 - 25
81bb633db2cfc77b191d2947dd66e8dc292b7f2a,305c8e22-f4a3-4240-bcfc-fa80ebc91a59,105812 - 105812
7545893ae8666b9ebf9cdfa1ae8d0f4b186a5362,8511ab76-7d1b-4acf-892a-3808e5cabf16,
ce38e5636475db20dbc89858a7113698a05de447,4961b428-2219-4728-8d79-b2110de7c970,1113
b482077c83aeda2d13843d968b14a79530c22603,0c42e16b-9fe5-4895-a3f6-9b7379b6732c,479-487
a9cb52f3b327213d6012d47942d7425cb478b78d,8c2135c5-66f8-4695-bcfc-393a5c4328a3,1 - 53
448709f57ffa59c778dbe3ff876cfdc7d3439925,a86885dd-0fc7-4074-b059-2831d4c695c7,299-314
7ae7f1fb844d0e4b8796cdf7e154faa430a24654,87d4d350-b40e-405d-a72f-de0d452fe19b,59 - 63
414c378118d66499b32651a395a8f4a6e7fc0066,886ca147-be47-4a79-aef2-8a9a0480a9ea,373-383
4f21b55a73885f2db4aee2047a5948cc1f7e9838,fc1e7a83-abaf-4c8c-9a15-7847e2de6932,
a628012d65e0fa31eddd6b3f4c9bee5ee4838736,4374dc90-2aac-40c2-bd3d-d7c48c929482,2167
a7e7c77b07d88dfc4937b189a308a236ac120d0e,90b37b31-e377-419f-a625-9f3f72e5e02b,748-758
15cb38402404594b3d96c7f2f3674906c9ba782e,9f5213ed-aab7-44a3-a9c2-3b37e41aac80,325 - 340
5b739907833abe47f22c48c7f43a7f66c15046b9,3d2ebf29-ff39-482c-8aaf-b2ec2648f556,
1dfde2203be0dfa7a67124e462d6431d09ee14ac,30d0a980-0b35-4479-9319-22ddb762d9cd,373-387
66ebe77da2a2d1f0c1afbdc4b4c00ea0c4d293ae,5f5182e4-1243-44df-8f74-3443ae73a6f2,51587-51633
dbda6b336a89f902f0c4c9b6760ec754302f7212,238f1953-1bb2-47b1-8289-c0dd34f2fbd8,
47e0970d43c0c7733e929e2f5e5a83e210444e5d,4a3dabb5-8583-4c37-8d87-af6804f9f7e6,1 - 26
c6d53e3b6358b98952e4c7fb8931bd71aabd6136,56f94beb-3d02-4e4b-8db6-2fe59c1d4d92,13385-13406
ce4dbd8931cd51c5388c4e0b401f1178af535f3d,0977aea3-6382-4639-a23f-c23b788732d0,
3ff93de26d6b6d0114b41cff7fce7333b54dbf39,4a19eb67-bb4a-4c85-9c69-aabe0631010e,
86147323127155e47dac2d1dd95be81b7e75d3a3,090bb41d-ac3c-4d0d-b6ab-73a7cc76390e,943-973
642e6514379c677fbe9cfb1270f812a310229c03,baaa078b-c2fe-43b1-8b52-e6fecacdfb47,171-186
8bf2f8c4c9842de8a3537ff3652d68e5b919fc6d,77d8ed60-739f-47c9-833f-f54b53925b17,9006 - 9017
23855d26d3df96715c4490a5e6eba7dfe8fecdd2,97e12af7-7bf8-4f6a-9ffc-ef9c099b9132,5553566:1-5553566:10
7d39723fa9c5ba24f23a7e9939399daf8f84beb3,db846dc7-9bc4-483c-84c5-817932053b1b,1888-1919
5c046d09cecb44e4a2300213b26f70136dd156a6,77c80304-3854-4854-be21-c7c8117b0cb2,76
73300a33f74136291e8d9042cd7b45af213c6e2a,30d72450-e0df-4851-86ab-5f293d5e8b3a,1855-1867
a453144cebe2aa2c7501b58fe2d11d662346b2f3,7b136371-5ada-4b22-b136-b260c5576328,
468bda2f54649c7243e2033f2fd3825842fa3989,82375f07-abf4-4271-87e5-d73e952a0684,16874-16883
6b401890456d2f83b49ea218646a82ac5d16c07b,2bc43a29-38a9-4cb2-b69d-f4a1275ecde0,24-40
7ab37a8b16803c7929d5972cc0932fdc11c78651,a5fcb1a3-c896-4af7-88e8-d04d7c8f66ce,79 - 96
f68f33eafa34d1406f464caf573c0d30c3bb76b3,0f6f6761-aa44-4778-904c-79873bd72e0c,
49a9f2832e94c1fbe899cb1cae8a5044b951d16f,7205921c-f97b-4085-943d-303d4bc5c5d5,
2e369a86fc7455f9753278c6a07c883c2f3e7118,0e8f1fae-6d08-4f55-97c9-fe6ff92d489b,
869af45965fdadac519da619e0be77849f3b07af,7a81119e-1dc3-44b8-a10c-476d38aaa7fe,117-128
3846af36ff3b6b8d5aa35b191d3a65c1dc3141dc,84a7c2ee-1942-4162-8978-ddbcd5847761,40-54
8eadb668e2d7d2ccb2f4d7945aec475965abd0d1,b072d758-63d3-44ef-8b49-3769a020b017,
e05555ccbcd52070361bf24e86b1c89aaf4d0012,94810378-9540-471b-878c-a87bf6aaaff7,114658
b29c413cdc856b0a2182926bff52e7b8e34899f4,77780921-1479-4a18-a0b0-2e74ccacdf28,5356-5373
e9076dcc8bd523f9e8c3df8d1066a4db5b37bcc7,09ec8163-1628-4eef-9dbb-2c0ba9cda6f5,6672482:1-6672482:25
9c845cec57facfae084bb731fca886a29229b62a,3c8cbb85-9105-414d-8876-a4dbbeaf1f08,5463-5473
cc77cdbf531b84097cfc805964e6e319db4215c0,c11441b7-341e-4e5c-ad61-c726f853de40,907-917
9596777514c768b55287f29334cdefca608c5377,dab1c48a-c615-45cd-8628-d6876965151c,2255-2271
b6dfc9e231b9cd1c05df82fb17bec44a925a0d3c,98378ef3-8a48-4ac8-a150-d5e81c6e5590,6240-6256
568b7c7ce87043b64ac244474c14219244ade6f1,04b32a71-8fae-4ace-a8d1-49eb4f7e10df,39 - 49
fb9bb35c70aa123febef3f0bcff786604dfd5e87,5ce39c2b-2017-4368-806b-3e06e04aba0a,11958-11968
e9859209da3a7c0b1c77f67d8e10c0f8ff2d8516,cef9c391-0254-45a5-838c-7f6beb2af551,
8f27d56d3d100a8f464ff77e6d9a8da67ce79465,7cc9a4b9-30a2-48e6-8110-92394b7a418b,1 - 53
3c4a6848264be209d643129e12053bf09f385d7a,b9fcfb6b-338a-4eb5-993a-99379b831581,291 - 304
4089d7877557ebd3b03f6d464ef9078a57c4668e,56733931-1ca0-4437-83a6-03050e6a92eb,101971
f0fdcb9a3c22ec34a3ca36cff25f55d559e7149e,2ab41269-d738-4798-9fd4-441104433ed2,186304-186322
a15036f64a8bc2af337351f9a6f698fd88da859d,9ea44e2f-cc32-4997-b05a-254d07e1adff,
ff62e35522ee1c83759e8eaf60b53b7dac43bb40,2ab41269-d738-4798-9fd4-441104433ed2,31026-31033
02674f357d3f5fe8c0f4f21ce3febd5a98dd4ed6,18d714dc-bccd-406b-a5a8-dfdca8ed4785,541 - 551
35c4430d8200524f69cdceef113bbaf484b78842,b20d017c-6308-4093-b355-828144f3fd08,100737
ef51d20936fac828d93406167e590b72d850b1c7,71d61caa-27c4-4434-89fb-2bd88838b3e5,1159-1172
0c728dfb6c2a49cc1d2b81d63f686e94e47992af,a14b48b3-4377-440e-b4bd-2d1de85e29be,18-35
aea2e1dbfa3c66af69575d3c43837fdbd5fe8794,4ab751bf-fbef-4427-ba78-cc911a1fdad1,1010-1023
c345c82c1b06a082281d8bc168b7561dc8667dba,a415b92b-b3df-48f4-aa24-7d44a3bdfb42,
14163e47e486a7018a57a3e1a71b4dd328b0db24,2ab41269-d738-4798-9fd4-441104433ed2,38880-38891
15408947cbc42ca7293745a602d3590c175c2cad,30d72450-e0df-4851-86ab-5f293d5e8b3a,2643-2657
08a3e8ecf3a973cf89734e8b6caaee5194db52b2,45f386c5-8776-4fef-a1ec-ae0400d7eacf,
e2b87648cc1e9dfe16499754c19634114d75c940,25beda9c-8765-4ceb-89d9-d3d93319cc7b,101074
e41136fc0faf8c313e9e5544e3ea39ee1c09d23c,1f15fae0-5968-4b3a-9dde-d1fd05e05546,1277 - 1288
42686ff38c5b7cef032978c4bcd594e773baca7b,28aeb354-bd8f-4f1d-bce5-f8dc7ab174be,1487-1499
cfaac3e806a77ff3755ded31392eac359d5fd054,4f5198f8-ba6f-4da6-82db-60c31c77b0fa,
3506b8bf06c061e02decc4e02580541431ee6341,34792d0e-424d-4b42-8465-67c0bb4724ea,
bac5b2f684037bcc7f7213279486d69bbba637c8,b4898b6f-832f-4ede-91ad-5cd9bf33dc00,53 - 67
f41605f50b9d00e1f9271bc2fcb8db277138b5ca,38da825e-5e2b-4660-b485-b3f88e26f547,
1f463d9bdc1e5cc92d3e79a9ca2fdc7442d5b9de,ddf163db-cf79-4d1d-9710-a7cd3c589496,333-341
8e2eca50b368662ff3232d1772d21478f51a8dce,2d4fbbf9-8564-46c3-9f96-ad6047909920,1262 - 1293
ffbcb2112645d3c82eb0027de0c2c6caac991810,0a917ff2-8741-4af2-a3ac-9d0394da3e4e,19 - 30
1aa19163ad2a11485af999e0d792f92dbdbf0617,03499483-6c4e-4dc8-ba9d-39b79c9d8ac3,
6102aae62eff1e17126ee9159a1cfbb74fe9d4bd,3c53ead2-94fa-433a-901b-d9bc5fc1dc91,526-540
02b657e877c404ad2edd35d8b969456e7a487c42,f00a83c5-8127-4748-a48a-28e376374fcf,
80133edaad1c0075f8dd22c08e653154c76a451e,00107441-bf12-465b-9b85-d1075ef85105,1561 - 1579
2036c4ad35f8734acb9e406a55327b735872ac73,fc48360a-faec-467a-88d9-aae509be1c30,84448-84467
34de687e5c7ee672bb3a39c782b11f923fb245b2,25be29d6-311c-4a69-a3f3-db8e211fc07b,165
6d5c17e2522f0da951ad7a8780a36891592f480d,360194f5-5cc1-4b4b-9123-cbe03184b5e8,2977-2997
06b7fc5c9f6e8d67328dbb69fb4ae4da58975435,fa363453-8675-456d-bf21-69c97a3242c3,
02b9dd96b7cecea670ab7e9a9adea2431216516e,bdf41a6d-a833-4da1-9026-7a829e5d9425,
ee624c18b3b11027e827d12ea1fe24f1c3bef759,7cc9a4b9-30a2-48e6-8110-92394b7a418b,1 - 34
1925297a06775c8b8dd4c9dda598a57f70214a98,0e8f1fae-6d08-4f55-97c9-fe6ff92d489b,
317933ae981f7cff37a8e7a7fbc0436804ed2207,b8704556-e0a8-4441-9fe7-840bcbc326c1,
f2bd8d091ab964fff7576d66c97bf1601bfa3af7,b623b98a-eaba-4a27-834c-07f15dd1aed9,1583-1597
c1915eeecf16995088b058f595a40fce22105862,2e7a78e5-1acb-4c98-a634-fb51a9376ea2,342 - 375
118179658d86ddce15b4cad9eb60c329206ddda0,40fb1761-b889-43b7-8b5b-272976e5abcc,20217 - 20253
abdacdb3a39f074a40d7f776db779500ed6cfc94,4e1ce288-9965-4613-be48-e66236587f57,1039-1056
77fb40721357668fba79f856a24447d2ac15ba8c,1a977648-2295-4183-89ca-485adf04a4d2,9768-9781
1901b7257b6a6ab324bc6cfa9c3310829a6256e5,651c7590-6930-45f0-a6e3-591291ba59d0,5775-5788
423fa649df2eb2f41be71ff6f215c6572741a0c5,c4817db6-33f3-41b1-a3d5-8226e589701b,219-234
01d2ba1300a8f8b037cf88ca486b628d4cf49c6c,8d4177c1-6027-4d38-a34c-b53b4fbccc10,429 - 449
24596d1f2c79f601609163b44f0849fbff6be43c,2ab41269-d738-4798-9fd4-441104433ed2,153546-153560
fee5d8dfb88ebe11cdfbeb187e3a9dfee7b9979b,fc537019-c6ce-4eeb-87b6-e5a40e00066e,103111
4a3aefd5cef165e8ba816ee92c0f2bb1d1396a8e,7f60754a-33f2-4fa7-9088-6b163586b158,287-299
ccd8c74bb22410911d8e907e90840e04a1ad171b,1fac97d9-23c0-40dd-9a24-43f118e8a194,100245
f68fe110ff9804c67549957c327289109b21c11b,90283a62-74a7-4799-a1d6-6f47c495360d,
dea1f5e230ac344950d6fd53b46c5fdc73b12a95,4ee3b430-75c0-49d4-9022-f621bf775c7c,57792-57807
b97f93794822613986f303795690a993fd945fbd,0eb66cee-861c-4878-b10e-719d41c077df,
1cd533d236a98f8cd341daf7e23dd8e6976db422,f3475802-18da-47fd-a7a5-cb13468e3b61,42-70
2873149a4fa44776c273faad4132859158b318c7,fe47fe10-89db-4698-8063-cd61c1089eb8,87-97
3fa879b746d9bb620fed43e68e277ecf66070186,24e5ee50-14a6-4b15-a2ee-0088217bab6d,97701-97718
257bb7545fdc068ab98d11405204230e792dd662,d39ee12a-5506-4321-b424-fdd5ed990b24,1688-1698
1fce756bdc59d60e09b036e6d755feb4538a59bc,d745e70b-59b6-4a14-9b22-8f5bc461be84,9 - 31
f9dd727cae05daf035749008abd92737e47b723e,8b014b8f-458d-4f7b-b894-6c588e2da65d,1857-1873
fb00970634cf0770de7af734de35d16f093d647f,d0cb8046-20bd-4d74-8b89-c045ec89e561,151-158
8bf50bbc8d52e073e9cfad07b291b2d32bf232b4,9e9dac8b-e638-4b64-b11e-75ddda755291,33-49
83c2d74e9a309cb7be4fad4ffb654738eb7144fe,04e13164-3b5a-4c7b-82dd-47c00e165a80,
32558f1034a752e73a0f0ce8bd7055a7491eb21b,a6703e7d-689e-41dd-9b9f-473ef583cd42,
5d4ebd5cbdcffcae4c82103e09fe9c7c4fe5e02f,704e30fd-806f-4378-bc30-7da999201619,
11c3154d709c74dbbe702e7f7c46a37224f9cc36,e739c946-e389-400b-99c6-218060620cbf,4519-4528
c773d13f85adcb4d1d5a8bd47560a8ca4d8e8de0,5e09b772-99bb-4690-a3a7-3784354c51de,2473-2490
ff8e2d66e58c01f24dd825bd898c60119001c87f,7f7d130b-09f2-4bb8-8df9-c84a37b7be23,1-21
5d2c3111326dc3cb3dfae573a6b3db6e26e618fc,fd084d69-a339-4bb7-9d72-ccdc4ed2dce2,
240316d57e6f7004e2d03d4f76852220c1eca960,d005bf88-8e11-4bbf-8c1c-3a3d9e627eec,
2d2159b3aca30597808487e4aacf3e7b8b97bc4a,3198cc1b-81ca-4eaa-a4ae-5d7381f8cd0c,3:1-3:47
ea76264b9157d1731456c1cb2cb351936973a448,ac689f19-402f-4d21-a935-1ccf791e0ddf,102318
ff59778b1e151aa66b8c422520b6ddc1bdf27de3,95c4ecbf-1e75-478b-abd1-67634c502854,
877985b32e4d123520497114233962e35b4873ee,38aaaddd-159f-4583-886c-721fe4d30553,13145 - 13204
3d0a2216294b10d80722ab85e57842b6b80811ee,be583b58-785d-4120-a77e-4996519ac499,15
1a83593798defa7c94a59ff477dc463d99db60e3,d1960f0f-26df-4412-b196-d3a66c13a3b3,8665-8689
ada96fcd6b5a4434e5f7f5975f7d73b6a0269eb1,f95796af-d420-4c36-bdc8-cd62ebf00d68,
5fae32a7027c7151936834b6080061028cd45f06,4f0bd313-7c20-4bc4-b35b-ad85bc775491,"
          434-448
        "
185f73494b532c7bede93a57a882cdf07ec31d92,18454153-8107-4b45-bc02-54322f3bf55d,
569184e27cd5fb4b106e1de839a5d14d7c8e29eb,fc3f7297-e5e0-49c7-8c4e-11436b9727cf,101 - 113
5fdbacaff4b8ac3909575a4020cd265a9c7e6aa4,c2295c8e-dd39-4442-a9ea-5f91b58ff96f,
8483d07300818dc38185bb44eac95252207629e0,b8f23641-3169-4f8f-a439-2d5b429c1492,
1ce081e82da3cd9485ce88df7e1446c2bfdb043a,92354978-b3d6-4ffd-b0de-489ab28e0b8f,
b2875f876d8f01011ed5fb9e8577ad534b951df9,b1d1adbf-16e4-4ad4-8ce7-4a7dfc0a432f,1475-1503
3aca53d3e971763e39fff9e9b1f7a60e1111f0ab,705ad6d8-6c8f-4768-a8cc-10e53a3e57d9,102545
f08e4c15173a9dab9ba2bbaff63394e0e82b8de4,8b316b50-9ab1-4348-b54d-84c24dd7911c,6628739:1-6628739:11
91e50adafd0c2f81f017dfc96b1b7f5fa84a6943,61c5b499-9a42-40eb-ad72-90af486339b1,
d2d39791acd79a6f66e007c7980dfbaebaab5f02,a2e0e1ff-71dd-41a6-95d9-908f62f9c177,1-5
2d8f5bd453dd8299239a733ebf402fd5596ec9fe,c337dafb-e9c9-45ac-9098-b9d63f6289eb,6178-6195
e75a589ca27dc4f05c2715b9d54206dee37af266,92ae2516-c200-4632-b485-6594ec5a09ca,2578-2592
0d7c59d6f0284aa6770872e5cf747cf703c71017,66e2dd97-793d-4757-8967-980dd1e435c0,33420-33439
ee9f40f1c1e77b0b39b6e4a158208614fb4995c0,dfbff922-bfe5-4338-8d27-ebe916f9f299,809-826
ab7f25e259ba529bda105f8b88a726a8d8b7b0c4,ee992914-20d6-41f9-8a8d-d88778c40083,
04116b49551ab5ad67be5c9dd87e6d57684668ff,a15caa72-280b-4a46-8194-2a9393e6f6cf,
